name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace
"void Navigator.navigateToUserDetails(Context,int,Bundle)","com.zeyad.cleanarchitecture.presentation.navigation.Navigator.navigateToUserDetails(android.content..37693be4f3a41dde5df00cd517856345",3,0,NONE,149,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/navigation/Navigator.java,36,48,N,"void void Navigator.navigateToUserDetails(Context,int,Bundle)(class com.zeyad.cleanarchitecture.presentation.navigation.Navigator *this, class android.content.Context *context, int userId, class android.os.Bundle *bundle)",0,0.00,0.00,0,0,36 37 38 39 40 41 43
"void Navigator.navigateToUserList(Context)","com.zeyad.cleanarchitecture.presentation.navigation.Navigator.navigateToUserList(android.content.Con.e66a8930b791f0f3abc4cecb10729772",2,0,NONE,71,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/navigation/Navigator.java,26,48,N,"void void Navigator.navigateToUserList(Context)(class com.zeyad.cleanarchitecture.presentation.navigation.Navigator *this, class android.content.Context *context)",0,0.00,0.00,0,0,26 27 28 29
"BaseActivity.<init>()","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.<init>().96ae3af072430c88b7093ba895620ede",1,0,NONE,16,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,30,111,N,"void BaseActivity.<init>()(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this)",0,0.00,0.00,0,0,30
"void BaseActivity.addFragment(int,Fragment,List)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.addFragment(int,android.support.v4.app.9cca9183d50f9f4b425d4f92e6ac5b23",1,0,NONE,343,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,54,111,N,"void void BaseActivity.addFragment(int,Fragment,List)(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this, int containerViewId, class android.support.v4.app.Fragment *fragment, class java.util.List *sharedElements)",0,0.00,0.00,0,0,54 55 56 58 59
"ActivityModule BaseActivity.getActivityModule()","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.getActivityModule():com.zeyad.cleanarc.da1571178117ffc3842d1f723d271cd7",1,0,NONE,32,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,75,111,N,"class com.zeyad.cleanarchitecture.presentation.internal.di.modules.ActivityModule *ActivityModule BaseActivity.getActivityModule()(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this)",0,0.00,0.00,0,0,75 76
"ApplicationComponent BaseActivity.getApplicationComponent()","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.getApplicationComponent():com.zeyad.cl.afbe4459d8eb1959b21f9db08b2f5eb6",1,0,NONE,48,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,67,111,N,"class com.zeyad.cleanarchitecture.presentation.internal.di.components.ApplicationComponent *ApplicationComponent BaseActivity.getApplicationComponent()(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this)",0,0.00,0.00,0,0,67
"void BaseActivity.onCreate(Bundle)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.onCreate(android.os.Bundle):void.cb3fe55f17759ac0b89a04c3ca54b5a6",0,0,NONE,90,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,42,111,N,"void void BaseActivity.onCreate(Bundle)(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this, class android.os.Bundle *savedInstanceState)",0,0.00,0.00,0,0,
"void BaseActivity.onDestroy()","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.onDestroy():void.21179f65b7833b4a49923435a78928da",1,0,NONE,112,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,81,111,N,"void void BaseActivity.onDestroy()(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this)",0,0.00,0.00,0,0,81 82 83 84 85
"void BaseActivity.showToastMessage(String)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity.showToastMessage(java.lang.String):voi.d2781713f775496394811732d1011772",1,0,NONE,48,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity.java,92,111,N,"void void BaseActivity.showToastMessage(String)(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *this, class java.lang.String *message)",0,0.00,0.00,0,0,92 93 94
"void BaseActivity_MembersInjector.<clinit>()","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector.<clinit>():void.86b6b57fb664938305e887332dcf36f2",1,0,NONE,81,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity_MembersInjector.java,9,34,N,"class java.lang.Object *void BaseActivity_MembersInjector.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,9
"BaseActivity_MembersInjector.<init>(MembersInjector,Provider)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector.<init>(dagger.MembersI.b838d0408e8529c16cab91cfe9a8f572",3,0,NONE,196,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity_MembersInjector.java,14,34,N,"void BaseActivity_MembersInjector.<init>(MembersInjector,Provider)(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector *this, class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *rxEventBusProvider)",0,0.00,0.00,0,0,14 15 16 17 18 19
"MembersInjector BaseActivity_MembersInjector.create(MembersInjector,Provider)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector.create(dagger.MembersI.20b22380a3a8ac3726f794c4c55d0698",3,0,NONE,86,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity_MembersInjector.java,30,34,N,"class dagger.MembersInjector *MembersInjector BaseActivity_MembersInjector.create(MembersInjector,Provider)(class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *rxEventBusProvider)",0,0.00,0.00,0,0,30 31
"void BaseActivity_MembersInjector.injectMembers(BaseActivity)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector.injectMembers(com.zeya.e0cf80692a82c087c8ff9929dca2858f",3,0,NONE,145,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity_MembersInjector.java,22,34,N,"void void BaseActivity_MembersInjector.injectMembers(BaseActivity)(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector *this, class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity *instance)",0,0.00,0.00,0,0,22 23 24 26 27 28
"void BaseActivity_MembersInjector.injectMembers(Object)","com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector.injectMembers(java.lan.6f414636dd45ce8e2f8bc29fd2058011",2,0,NONE,51,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/presentation/screens/BaseActivity_MembersInjector.java,9,34,N,"void void BaseActivity_MembersInjector.injectMembers(Object)(class com.zeyad.cleanarchitecture.presentation.screens.BaseActivity_MembersInjector *this, class java.lang.Object *$bcvar1)",0,0.00,0.00,0,0,9
"BaseFragment.<init>()","com.zeyad.cleanarchitecture.presentation.screens.BaseFragment.<init>().3aa54cb3668171ca2f46d5b5151997ac",1,0,NONE,16,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseFragment.java,19,45,N,"void BaseFragment.<init>()(class com.zeyad.cleanarchitecture.presentation.screens.BaseFragment *this)",0,0.00,0.00,0,0,19 20
"Object BaseFragment.getComponent(Class)","com.zeyad.cleanarchitecture.presentation.screens.BaseFragment.getComponent(java.lang.Class):java.lan.92385b6e351f7a471df173c755c08788",0,0,NONE,12,1,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseFragment.java,43,45,N,"class java.lang.Object *Object BaseFragment.getComponent(Class)(class com.zeyad.cleanarchitecture.presentation.screens.BaseFragment *this, class java.lang.Class *componentType)",0,0.00,0.00,0,0,
"void BaseFragment.onCreate(Bundle)","com.zeyad.cleanarchitecture.presentation.screens.BaseFragment.onCreate(android.os.Bundle):void.5b6cd9411b7c1c0284c874edbbedc2db",1,0,NONE,60,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseFragment.java,24,45,N,"void void BaseFragment.onCreate(Bundle)(class com.zeyad.cleanarchitecture.presentation.screens.BaseFragment *this, class android.os.Bundle *savedInstanceState)",0,0.00,0.00,0,0,24 25 26 27
"void BaseFragment.showToastMessage(String)","com.zeyad.cleanarchitecture.presentation.screens.BaseFragment.showToastMessage(java.lang.String):voi.9fda76edcd5f77c58bf24719205b673f",1,0,NONE,62,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/BaseFragment.java,34,45,N,"void void BaseFragment.showToastMessage(String)(class com.zeyad.cleanarchitecture.presentation.screens.BaseFragment *this, class java.lang.String *message)",0,0.00,0.00,0,0,34 35 36
"void BasePresenter.destroy()","com.zeyad.cleanarchitecture.presentation.screens.BasePresenter.destroy():void.d8bf706e901f0696fa090e32fe1d8fc0",1,0,NONE,4,0,,-1,-1,N,"void void BasePresenter.destroy()(class com.zeyad.cleanarchitecture.presentation.screens.BasePresenter *this)",0,0.00,0.00,0,0,-1
"void BasePresenter.pause()","com.zeyad.cleanarchitecture.presentation.screens.BasePresenter.pause():void.d1323ec615e54f9f1a51e3f1813b4cad",1,0,NONE,4,0,,-1,-1,N,"void void BasePresenter.pause()(class com.zeyad.cleanarchitecture.presentation.screens.BasePresenter *this)",0,0.00,0.00,0,0,-1
"void BasePresenter.resume()","com.zeyad.cleanarchitecture.presentation.screens.BasePresenter.resume():void.2bc96c1b5ea4f32049c048544af2fa7b",1,0,NONE,4,0,,-1,-1,N,"void void BasePresenter.resume()(class com.zeyad.cleanarchitecture.presentation.screens.BasePresenter *this)",0,0.00,0.00,0,0,-1
"GenericDetailPresenter$ItemDetailSubscriber.<init>(GenericDetailPresenter)","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber.<init>(.a9fb5ea696dce78318a1bf5bce0be63c",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,98,117,N,"void GenericDetailPresenter$ItemDetailSubscriber.<init>(GenericDetailPresenter)(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber *this, class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this$0)",0,0.00,0.00,0,0,98
"void GenericDetailPresenter$ItemDetailSubscriber.onCompleted()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber.onCompl.525c088c9293af8a89759d2385a5b67f",1,0,NONE,22,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,100,117,N,"void void GenericDetailPresenter$ItemDetailSubscriber.onCompleted()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber *this)",0,0.00,0.00,0,0,100 101 102
"void GenericDetailPresenter$ItemDetailSubscriber.onError(Throwable)","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber.onError.0e5fb89077093a6e6aafae1080262ae4",3,0,NONE,216,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,105,117,N,"void void GenericDetailPresenter$ItemDetailSubscriber.onError(Throwable)(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,105 106 107 108 109 110
"void GenericDetailPresenter$ItemDetailSubscriber.onNext(Object)","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber.onNext(.81342b9409846c1f6c006137ed695fec",1,0,NONE,34,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,113,117,N,"void void GenericDetailPresenter$ItemDetailSubscriber.onNext(Object)(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter$ItemDetailSubscriber *this, class java.lang.Object *m)",0,0.00,0.00,0,0,113 114 115
"GenericDetailPresenter.<init>(GenericUseCase)","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.<init>(com.zeyad.cleanarchit.a34318444b33df4b03779db99bf031ae",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,24,117,N,"void GenericDetailPresenter.<init>(GenericUseCase)(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this, class com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase *genericUseCase)",0,0.00,0.00,0,0,24 25 26
"void GenericDetailPresenter.access$000(GenericDetailPresenter,Object)","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.access$000(com.zeyad.cleanar.3544309440b5af8b61da904c44a72651",1,0,NONE,22,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,14,117,N,"void void GenericDetailPresenter.access$000(GenericDetailPresenter,Object)(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *x0, class java.lang.Object *x1)",0,0.00,0.00,0,0,14
"void GenericDetailPresenter.destroy()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.destroy():void.df0d967eed9159dc4f62f3d242463b89",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,41,117,N,"void void GenericDetailPresenter.destroy()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,41 42 43
"void GenericDetailPresenter.getItemDetails()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.getItemDetails():void.41fa798b27e3f44feb35da8f30a85185",1,0,NONE,4,0,,-1,-1,N,"void void GenericDetailPresenter.getItemDetails()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,-1
"int GenericDetailPresenter.getmItemId()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.getmItemId():int.db433e1236d7c200db525c75a35cc546",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,53,117,N,"int int GenericDetailPresenter.getmItemId()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,53 54
"void GenericDetailPresenter.hideViewLoading()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.hideViewLoading():void.5fba8452637b0b317d944d8ccc622522",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,76,117,N,"void void GenericDetailPresenter.hideViewLoading()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,76 77 78
"void GenericDetailPresenter.hideViewRetry()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.hideViewRetry():void.679b473225e321c6970b2c2dd75ebe29",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,84,117,N,"void void GenericDetailPresenter.hideViewRetry()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,84 85 86
"void GenericDetailPresenter.initialize(int)","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.initialize(int):void.d2251ed9ebe0ebeec80d48b40f70d8b9",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,48,117,N,"void void GenericDetailPresenter.initialize(int)(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this, int itemId)",0,0.00,0.00,0,0,48 49 50 51
"void GenericDetailPresenter.loadOrderDetails()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.loadOrderDetails():void.401713b302b67cd28cfe158ecb2f4951",1,0,NONE,36,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,66,117,N,"void void GenericDetailPresenter.loadOrderDetails()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,66 67 68 69 70
"void GenericDetailPresenter.pause()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.pause():void.661e7fef057f595e356a489e9835aeee",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,37,117,N,"void void GenericDetailPresenter.pause()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,37 38
"void GenericDetailPresenter.resume()","com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter.resume():void.eeb95fdacb775f58fe9e5b6099593cee",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/presentation/screens/GenericDetailPresenter.java,33,117,N,"void void GenericDetailPresenter.resume()(class com.zeyad.cleanarchitecture.presentation.screens.GenericDetailPresenter *this)",0,0.00,0.00,0,0,33 34
